Time,Open,High,Low,Close,Volume,Spread
2024-02-01,159.002,159.009,158.937,158.959,3068,16
2024-02-01,158.96,159.025,158.864,159.018,2760,16
2024-02-01,159.015,159.195,159.007,159.127,2420,16
2024-02-01,159.128,159.169,159.028,159.072,2400,16
2024-02-01,159.074,159.129,159.038,159.11,2469,16
2024-02-01,159.111,159.165,158.996,159.038,2733,16
2024-02-01,159.039,159.112,159.023,159.101,1639,16
2024-02-01,159.102,159.106,158.993,158.994,1829,16
2024-02-01,158.995,159.058,158.977,159.011,1548,16
2024-02-01,159.01,159.052,158.968,158.994,1149,16
2024-02-01,158.992,159.061,158.99,159.025,1207,16
2024-02-01,159.026,159.098,159.022,159.077,977,16
2024-02-01,159.079,159.088,159.035,159.068,949,16
2024-02-01,159.067,159.091,159.05,159.066,754,16
2024-02-01,159.066,159.081,159.039,159.08,833,16
2024-02-01,159.08,159.178,159.068,159.172,945,16
2024-02-01,159.17,159.192,159.112,159.171,611,16
2024-02-01,159.172,159.203,159.15,159.169,585,16
2024-02-01,159.169,159.191,159.152,159.175,281,16
2024-02-02,159.148,159.148,159.03,159.14,33,79
2024-02-02,159.141,159.261,159.104,159.252,213,60
2024-02-02,159.249,159.261,159.062,159.206,362,52
2024-02-02,159.206,159.227,159.176,159.217,593,78
2024-02-02,159.216,159.219,159.161,159.166,378,52
2024-02-02,159.166,159.235,159.166,159.224,245,52
2024-02-02,159.228,159.307,159.228,159.292,427,16
2024-02-02,159.291,159.309,159.249,159.266,408,16
2024-02-02,159.265,159.297,159.18,159.218,986,16
2024-02-02,159.218,159.251,159.135,159.149,871,16
2024-02-02,159.149,159.199,159.142,159.183,1059,16
2024-02-02,159.182,159.259,159.134,159.163,1445,16
2024-02-02,159.164,159.181,159.047,159.123,921,16
2024-02-02,159.124,159.153,159.051,159.135,1330,16
2024-02-02,159.134,159.228,159.113,159.194,1595,16
2024-02-02,159.193,159.218,159.098,159.117,1554,16
2024-02-02,159.116,159.159,159.086,159.145,1041,16
2024-02-02,159.146,159.241,159.138,159.213,756,16
2024-02-02,159.212,159.227,159.138,159.161,820,16
2024-02-02,159.162,159.21,159.159,159.194,687,16
2024-02-02,159.196,159.21,159.174,159.181,488,16
2024-02-02,159.181,159.189,159.14,159.15,461,16
2024-02-02,159.155,159.203,159.152,159.188,667,16
2024-02-02,159.186,159.227,159.181,159.213,729,16
2024-02-02,159.212,159.212,159.151,159.176,855,16
2024-02-02,159.177,159.193,159.161,159.179,745,16
2024-02-02,159.181,159.218,159.164,159.209,351,16
2024-02-02,159.21,159.257,159.2,159.206,611,16
2024-02-02,159.208,159.264,159.18,159.261,563,16
2024-02-02,159.262,159.36,159.25,159.296,643,16
2024-02-02,159.297,159.415,159.295,159.398,632,16
2024-02-02,159.399,159.399,159.263,159.283,743,16
2024-02-02,159.277,159.303,159.244,159.294,607,16
2024-02-02,159.294,159.33,159.258,159.264,1112,16
2024-02-02,159.265,159.33,159.263,159.284,724,16
2024-02-02,159.287,159.342,159.282,159.31,1030,16
2024-02-02,159.303,159.456,159.289,159.435,1616,16
2024-02-02,159.435,159.56,159.432,159.489,1640,16
2024-02-02,159.488,159.554,159.428,159.454,1626,16
2024-02-02,159.465,159.582,159.426,159.54,1808,16
2024-02-02,159.54,159.651,159.464,159.615,2167,16
2024-02-02,159.616,159.62,159.508,159.523,1928,16
2024-02-02,159.527,159.557,159.446,159.525,1605,16
2024-02-02,159.524,159.659,159.514,159.639,1799,16
2024-02-02,159.637,159.795,159.637,159.772,1481,16
2024-02-02,159.77,159.887,159.756,159.869,1554,16
2024-02-02,159.868,159.93,159.794,159.878,1514,16
2024-02-02,159.879,159.887,159.733,159.76,1658,16
2024-02-02,159.759,159.785,159.714,159.761,1908,16
2024-02-02,159.759,159.788,159.654,159.694,1195,16
2024-02-02,159.692,159.718,159.644,159.652,1649,16
2024-02-02,159.653,159.676,159.578,159.578,1148,16
2024-02-02,159.578,159.595,159.371,159.385,1541,16
2024-02-02,159.386,159.472,159.383,159.471,1333,16
2024-02-02,159.471,159.484,159.406,159.418,1249,16
2024-02-02,159.417,159.486,159.414,159.479,945,16
2024-02-02,159.481,159.536,159.448,159.449,931,16
2024-02-02,159.448,159.491,159.444,159.466,935,16
2024-02-02,159.461,159.512,159.445,159.464,1273,16
2024-02-02,159.46,159.545,159.446,159.487,1505,16
2024-02-02,159.486,159.605,159.479,159.589,1784,16
2024-02-02,159.59,159.663,159.527,159.594,2126,16
2024-02-02,159.595,159.916,159.425,159.87,9792,16
2024-02-02,159.873,159.941,159.769,159.909,5512,16
2024-02-02,159.909,159.912,159.682,159.774,5224,16
2024-02-02,159.773,159.843,159.658,159.697,4528,16
2024-02-02,159.698,159.723,159.535,159.629,4215,16
2024-02-02,159.628,159.854,159.616,159.833,3650,16
2024-02-02,159.833,159.886,159.759,159.839,4324,16
2024-02-02,159.838,159.924,159.828,159.873,3301,16
2024-02-02,159.871,160.05,159.871,160.039,3596,16
2024-02-02,160.039,160.176,160.014,160.175,3587,16
2024-02-02,160.175,160.226,160.073,160.077,2771,16
2024-02-02,160.077,160.133,160.041,160.118,2514,16
2024-02-02,160.117,160.19,160.091,160.169,2414,16
2024-02-02,160.169,160.22,160.112,160.217,2059,16
2024-02-02,160.216,160.231,160.173,160.217,1420,16
2024-02-02,160.218,160.26,160.166,160.177,1502,16
2024-02-02,160.179,160.202,160.077,160.085,1310,16
2024-02-02,160.086,160.171,160.035,160.162,1669,16
2024-02-02,160.162,160.208,160.108,160.111,1176,16
2024-02-02,160.109,160.138,160.01,160.017,1437,16
2024-02-02,160.018,160.037,159.959,159.972,1729,16
2024-02-02,159.971,160.016,159.927,159.997,1261,16
2024-02-02,159.999,160.046,159.995,160.031,790,16
2024-02-02,160.031,160.055,160.01,160.031,717,16
2024-02-02,160.028,160.078,160.027,160.042,610,16
2024-02-02,160.042,160.093,160.021,160.084,1302,16
2024-02-02,160.084,160.094,160.038,160.064,949,16
2024-02-02,160.063,160.132,160.059,160.118,1075,16
2024-02-02,160.118,160.118,160.08,160.09,810,16
2024-02-02,160.091,160.096,160.056,160.071,914,16
2024-02-02,160.071,160.075,160.038,160.067,440,16
2024-02-02,160.066,160.076,160.033,160.044,518,16
2024-02-02,160.04,160.073,160.028,160.061,642,16
2024-02-02,160.06,160.085,160.042,160.047,754,16
2024-02-05,159.82,159.956,159.82,159.956,27,192
2024-02-05,159.962,160.103,159.954,160.005,263,114
2024-02-05,160.006,160.069,160.006,160.069,83,143
2024-02-05,160.07,160.121,160.055,160.055,156,52
2024-02-05,160.055,160.129,159.983,160.039,1338,52
2024-02-05,160.037,160.121,160.031,160.058,766,52
2024-02-05,160.057,160.139,160.018,160.065,846,16
2024-02-05,160.064,160.116,160.024,160.092,1120,16
2024-02-05,160.095,160.122,159.991,160.08,2225,16
2024-02-05,160.08,160.273,160.071,160.193,2636,16
2024-02-05,160.195,160.247,160.166,160.194,3151,16
2024-02-05,160.196,160.22,160.133,160.183,2693,16
2024-02-05,160.183,160.193,160.086,160.13,1724,16
2024-02-05,160.13,160.137,160.009,160.028,1435,16
2024-02-05,160.028,160.032,159.97,160.013,1009,16
2024-02-05,160.014,160.034,159.907,159.923,1131,16
2024-02-05,159.924,160.036,159.916,160.0,1158,16
2024-02-05,160.004,160.081,159.98,160.064,1112,16
2024-02-05,160.063,160.084,159.986,159.988,822,16
2024-02-05,159.987,160.106,159.985,160.087,801,16
2024-02-05,160.086,160.091,160.0,160.007,911,16
2024-02-05,160.008,160.015,159.935,159.936,686,16
2024-02-05,159.936,159.968,159.919,159.946,739,16
2024-02-05,159.946,159.969,159.916,159.961,915,16
2024-02-05,159.963,159.973,159.921,159.939,654,16
2024-02-05,159.94,159.954,159.89,159.896,559,16
2024-02-05,159.894,159.926,159.856,159.903,503,16
2024-02-05,159.904,159.992,159.882,159.989,392,16
2024-02-05,159.99,159.995,159.963,159.989,947,16
2024-02-05,159.989,159.989,159.909,159.944,925,16
2024-02-05,159.943,159.981,159.904,159.968,972,16
2024-02-05,159.969,159.973,159.902,159.936,1335,16
2024-02-05,159.935,159.978,159.907,159.971,862,16
2024-02-05,159.971,159.976,159.888,159.926,743,16
2024-02-05,159.927,159.973,159.855,159.855,1024,16
2024-02-05,159.855,159.883,159.84,159.86,801,16
2024-02-05,159.86,159.907,159.786,159.824,1886,16
2024-02-05,159.826,159.911,159.805,159.875,1475,16
2024-02-05,159.874,159.979,159.86,159.971,1903,16
2024-02-05,159.971,160.067,159.939,160.064,1616,16
2024-02-05,160.066,160.183,160.012,160.103,2015,16
2024-02-05,160.099,160.124,160.03,160.064,1987,16
2024-02-05,160.061,160.1,159.954,159.98,1877,16
2024-02-05,159.983,159.986,159.831,159.881,2017,16
2024-02-05,159.879,159.911,159.774,159.782,1978,16
2024-02-05,159.783,159.786,159.708,159.747,1348,16
2024-02-05,159.748,159.851,159.748,159.823,1384,16
2024-02-05,159.822,159.846,159.649,159.697,1978,16
2024-02-05,159.697,159.735,159.595,159.673,1597,16
2024-02-05,159.674,159.726,159.632,159.645,1435,16
2024-02-05,159.645,159.693,159.539,159.574,1557,16
2024-02-05,159.573,159.623,159.541,159.555,1438,16
2024-02-05,159.555,159.593,159.518,159.568,1284,16
2024-02-05,159.567,159.606,159.531,159.566,1208,16
2024-02-05,159.563,159.603,159.479,159.603,1383,16
2024-02-05,159.606,159.65,159.579,159.64,1270,16
2024-02-05,159.642,159.668,159.587,159.622,1126,16
2024-02-05,159.625,159.689,159.617,159.683,910,16
2024-02-05,159.684,159.731,159.67,159.694,1162,16
2024-02-05,159.693,159.771,159.683,159.771,1442,16
2024-02-05,159.772,159.8,159.675,159.676,2042,16
2024-02-05,159.677,159.703,159.62,159.67,2039,16
2024-02-05,159.67,159.675,159.53,159.545,1766,16
2024-02-05,159.544,159.613,159.524,159.524,2194,16
2024-02-05,159.522,159.558,159.486,159.533,1765,16
2024-02-05,159.531,159.583,159.498,159.57,1205,16
2024-02-05,159.569,159.578,159.404,159.458,2650,16
2024-02-05,159.459,159.478,159.385,159.409,2925,16
2024-02-05,159.525,159.621,159.381,159.511,5205,16
2024-02-05,159.511,159.583,159.434,159.583,2971,16
2024-02-05,159.583,159.644,159.505,159.547,2260,16
2024-02-05,159.546,159.673,159.503,159.672,2782,16
2024-02-05,159.671,159.707,159.606,159.64,1658,16
2024-02-05,159.64,159.709,159.62,159.641,1545,16
2024-02-05,159.64,159.687,159.578,159.685,1525,16
2024-02-05,159.685,159.754,159.685,159.74,973,16
2024-02-05,159.741,159.751,159.686,159.696,953,16
2024-02-05,159.697,159.748,159.682,159.714,999,16
2024-02-05,159.715,159.723,159.588,159.593,1069,16
2024-02-05,159.594,159.644,159.591,159.607,1029,16
2024-02-05,159.607,159.609,159.555,159.58,908,16
2024-02-05,159.579,159.614,159.549,159.595,678,16
2024-02-05,159.594,159.635,159.568,159.629,814,16
2024-02-05,159.628,159.629,159.575,159.589,660,16
2024-02-05,159.588,159.652,159.566,159.644,684,16
2024-02-05,159.643,159.697,159.632,159.689,717,16
2024-02-05,159.689,159.743,159.687,159.743,553,16
2024-02-05,159.742,159.766,159.736,159.746,815,16
2024-02-05,159.746,159.756,159.677,159.701,999,16
2024-02-05,159.702,159.754,159.697,159.728,970,16
2024-02-05,159.728,159.738,159.683,159.697,793,16
2024-02-05,159.696,159.717,159.672,159.68,869,16
2024-02-05,159.68,159.727,159.671,159.707,515,16
2024-02-05,159.706,159.72,159.695,159.71,305,16
2024-02-05,159.71,159.725,159.682,159.686,260,16
2024-02-05,159.688,159.717,159.675,159.713,317,16
2024-02-06,159.673,159.673,159.569,159.619,38,87
2024-02-06,159.618,159.705,159.581,159.613,224,100
2024-02-06,159.611,159.696,159.609,159.685,213,85
2024-02-06,159.685,159.712,159.68,159.704,189,72
2024-02-06,159.704,159.705,159.664,159.688,253,52
2024-02-06,159.687,159.71,159.634,159.639,281,52
2024-02-06,159.639,159.715,159.639,159.66,649,16
2024-02-06,159.658,159.696,159.639,159.682,390,16
2024-02-06,159.679,159.692,159.592,159.643,864,16
2024-02-06,159.643,159.668,159.635,159.657,561,16
2024-02-06,159.656,159.688,159.632,159.687,783,16
2024-02-06,159.686,159.712,159.615,159.645,1221,16
2024-02-06,159.645,159.667,159.608,159.618,988,16
2024-02-06,159.618,159.64,159.543,159.57,1046,16
2024-02-06,159.572,159.628,159.56,159.603,964,16
2024-02-06,159.605,159.606,159.529,159.594,941,16
2024-02-06,159.593,159.645,159.575,159.579,715,16
2024-02-06,159.58,159.661,159.57,159.629,585,16
2024-02-06,159.627,159.67,159.612,159.666,558,16
2024-02-06,159.666,159.683,159.648,159.659,524,16
2024-02-06,159.661,159.684,159.63,159.684,678,16
2024-02-06,159.69,159.764,159.69,159.736,814,16
2024-02-06,159.735,159.752,159.705,159.726,1125,16
2024-02-06,159.725,159.733,159.655,159.686,668,16
2024-02-06,159.688,159.688,159.636,159.657,353,16
2024-02-06,159.657,159.673,159.636,159.643,723,16
2024-02-06,159.643,159.668,159.567,159.665,915,16
2024-02-06,159.666,159.682,159.541,159.588,828,16
2024-02-06,159.588,159.597,159.523,159.58,1150,16
2024-02-06,159.579,159.627,159.55,159.624,1197,16
2024-02-06,159.623,159.689,159.623,159.653,956,16
2024-02-06,159.653,159.659,159.61,159.622,1069,16
2024-02-06,159.623,159.623,159.524,159.538,1040,16
2024-02-06,159.538,159.577,159.495,159.513,1333,16
2024-02-06,159.511,159.583,159.502,159.573,917,16
2024-02-06,159.571,159.628,159.566,159.589,821,16
2024-02-06,159.587,159.743,159.579,159.711,2779,16
2024-02-06,159.712,159.767,159.674,159.752,2282,16
2024-02-06,159.754,159.794,159.732,159.747,1674,16
2024-02-06,159.749,159.755,159.648,159.681,1891,16
2024-02-06,159.681,159.838,159.681,159.822,2182,16
2024-02-06,159.821,159.869,159.807,159.836,2079,16
2024-02-06,159.835,159.842,159.741,159.759,1822,16
2024-02-06,159.759,159.767,159.711,159.743,1774,16
2024-02-06,159.744,159.798,159.584,159.604,1910,16
2024-02-06,159.606,159.644,159.582,159.622,1175,16
2024-02-06,159.623,159.659,159.553,159.6,1604,16
2024-02-06,159.598,159.602,159.468,159.523,1512,16
2024-02-06,159.525,159.613,159.496,159.601,1407,16
2024-02-06,159.603,159.634,159.571,159.576,1611,16
2024-02-06,159.577,159.635,159.551,159.559,1827,16
2024-02-06,159.565,159.637,159.545,159.615,1323,16
2024-02-06,159.615,159.647,159.532,159.543,1921,16
2024-02-06,159.542,159.653,159.511,159.635,1119,16
2024-02-06,159.635,159.69,159.59,159.689,1387,16
2024-02-06,159.69,159.714,159.655,159.665,1009,16
2024-02-06,159.666,159.688,159.629,159.637,1152,16
2024-02-06,159.637,159.672,159.585,159.6,1281,16
2024-02-06,159.599,159.6,159.519,159.585,1586,16
2024-02-06,159.583,159.593,159.519,159.529,1800,16
2024-02-06,159.529,159.58,159.477,159.487,3093,16
2024-02-06,159.488,159.505,159.404,159.429,2279,16
2024-02-06,159.43,159.514,159.379,159.504,2297,16
2024-02-06,159.505,159.518,159.44,159.478,2089,16
2024-02-06,159.476,159.518,159.44,159.477,1406,16
2024-02-06,159.476,159.493,159.413,159.444,1594,16
2024-02-06,159.445,159.525,159.376,159.449,2650,16
2024-02-06,159.45,159.504,159.374,159.401,2507,16
2024-02-06,159.4,159.47,159.258,159.262,2973,16
2024-02-06,159.263,159.306,159.033,159.115,4090,16
2024-02-06,159.115,159.232,159.078,159.168,3002,16
2024-02-06,159.167,159.17,159.008,159.102,3136,16
2024-02-06,159.107,159.161,159.053,159.11,2494,16
2024-02-06,159.112,159.183,159.094,159.152,2132,16
2024-02-06,159.151,159.206,159.131,159.179,1978,16
2024-02-06,159.179,159.182,159.11,159.135,1725,16
2024-02-06,159.137,159.176,159.08,159.172,1693,16
2024-02-06,159.173,159.201,159.1,159.143,1534,16
2024-02-06,159.143,159.162,159.006,159.034,1347,16
2024-02-06,159.033,159.041,158.964,159.028,1431,16
2024-02-06,159.027,159.084,158.963,159.003,2105,16
2024-02-06,159.004,159.057,158.971,159.026,1382,16
2024-02-06,159.026,159.032,158.973,158.99,1522,16
2024-02-06,158.99,159.082,158.983,159.015,1440,16
2024-02-06,159.014,159.06,159.001,159.032,1769,16
2024-02-06,159.031,159.074,159.019,159.036,1489,16
2024-02-06,159.036,159.08,159.023,159.047,1328,16
2024-02-06,159.048,159.074,159.037,159.055,1255,16
2024-02-06,159.054,159.057,159.004,159.016,818,16
2024-02-06,159.017,159.057,159.004,159.054,547,16
2024-02-06,159.053,159.058,159.001,159.031,965,16
2024-02-06,159.032,159.043,158.985,159.035,989,16
2024-02-06,159.037,159.072,159.018,159.04,545,16
2024-02-06,159.04,159.048,159.019,159.022,256,16
2024-02-06,159.021,159.094,159.019,159.086,338,16
2024-02-06,159.086,159.114,159.067,159.079,368,16
2024-02-07,159.064,159.071,159.011,159.063,114,98
2024-02-07,159.063,159.064,158.955,159.014,180,113
2024-02-07,159.02,159.056,159.015,159.035,418,71
2024-02-07,159.034,159.038,158.998,158.999,162,74
2024-02-07,159.0,159.026,158.902,159.002,749,52
2024-02-07,158.999,158.999,158.924,158.984,243,52
2024-02-07,158.983,159.042,158.97,159.032,623,16
2024-02-07,159.032,159.034,158.993,159.007,593,16
2024-02-07,159.012,159.108,159.012,159.072,1704,16
2024-02-07,159.072,159.136,159.072,159.106,1144,16
2024-02-07,159.105,159.105,159.049,159.078,975,16
2024-02-07,159.076,159.149,159.048,159.075,1333,16
2024-02-07,159.076,159.099,159.049,159.099,959,16
2024-02-07,159.099,159.128,159.053,159.096,887,16
2024-02-07,159.098,159.105,159.059,159.065,809,16
2024-02-07,159.064,159.093,159.002,159.09,1558,16
2024-02-07,159.09,159.17,159.09,159.161,1311,16
2024-02-07,159.16,159.177,159.128,159.168,630,16
2024-02-07,159.168,159.231,159.155,159.227,854,16
2024-02-07,159.227,159.293,159.171,159.194,800,16
2024-02-07,159.196,159.205,159.136,159.158,577,16
2024-02-07,159.158,159.172,159.135,159.14,723,16
2024-02-07,159.14,159.153,159.09,159.093,547,16
2024-02-07,159.093,159.126,159.089,159.124,592,16
2024-02-07,159.124,159.145,159.088,159.138,490,16
2024-02-07,159.141,159.152,159.112,159.121,529,16
2024-02-07,159.121,159.149,159.101,159.144,313,16
2024-02-07,159.144,159.205,159.123,159.204,618,16
2024-02-07,159.203,159.21,159.144,159.203,796,16
2024-02-07,159.202,159.263,159.199,159.263,623,16
2024-02-07,159.262,159.265,159.208,159.227,794,16
2024-02-07,159.23,159.269,159.222,159.236,625,16
2024-02-07,159.235,159.273,159.205,159.266,836,16
2024-02-07,159.265,159.318,159.187,159.273,820,16
2024-02-07,159.263,159.275,159.214,159.266,1041,16
2024-02-07,159.269,159.333,159.262,159.296,1366,16
2024-02-07,159.298,159.33,159.24,159.279,1849,16
2024-02-07,159.278,159.286,159.182,159.196,1754,16
2024-02-07,159.199,159.242,159.136,159.221,1656,16
2024-02-07,159.22,159.283,159.212,159.242,1924,16
2024-02-07,159.24,159.313,159.185,159.219,2479,16
2024-02-07,159.218,159.295,159.182,159.285,2254,16
2024-02-07,159.286,159.35,159.274,159.291,1771,16
2024-02-07,159.292,159.399,159.263,159.365,1944,16
2024-02-07,159.364,159.371,159.251,159.317,1796,16
2024-02-07,159.318,159.345,159.242,159.272,1620,16
2024-02-07,159.272,159.322,159.234,159.264,1338,16
2024-02-07,159.265,159.319,159.257,159.296,1314,16
2024-02-07,159.295,159.314,159.246,159.306,1496,16
2024-02-07,159.308,159.451,159.268,159.439,1888,16
2024-02-07,159.439,159.46,159.39,159.406,1653,16
2024-02-07,159.407,159.481,159.401,159.444,1694,16
2024-02-07,159.443,159.485,159.383,159.386,1564,16
2024-02-07,159.387,159.411,159.341,159.374,1533,16
2024-02-07,159.373,159.459,159.323,159.438,1563,16
2024-02-07,159.437,159.551,159.429,159.503,1150,16
2024-02-07,159.502,159.579,159.493,159.568,1269,16
2024-02-07,159.569,159.621,159.518,159.613,1854,16
2024-02-07,159.614,159.621,159.564,159.612,1297,16
2024-02-07,159.611,159.694,159.603,159.677,1350,16
2024-02-07,159.677,159.72,159.658,159.659,1928,16
2024-02-07,159.66,159.713,159.604,159.713,1541,16
2024-02-07,159.71,159.73,159.574,159.587,1979,16
2024-02-07,159.588,159.646,159.552,159.597,2089,16
2024-02-07,159.597,159.609,159.472,159.486,2924,16
2024-02-07,159.489,159.575,159.443,159.574,2442,16
2024-02-07,159.574,159.623,159.262,159.287,3918,16
2024-02-07,159.287,159.287,159.057,159.184,5257,16
2024-02-07,159.184,159.432,159.177,159.414,3983,16
2024-02-07,159.413,159.518,159.394,159.421,2975,16
2024-02-07,159.421,159.505,159.233,159.241,3779,16
2024-02-07,159.24,159.36,159.136,159.142,3038,16
2024-02-07,159.142,159.276,159.109,159.221,3182,16
2024-02-07,159.221,159.296,159.146,159.292,2292,16
2024-02-07,159.293,159.418,159.284,159.414,2278,16
2024-02-07,159.414,159.437,159.374,159.404,1698,16
2024-02-07,159.403,159.476,159.353,159.474,1405,16
2024-02-07,159.475,159.488,159.368,159.434,1240,16
2024-02-07,159.433,159.45,159.385,159.416,1389,16
2024-02-07,159.415,159.485,159.399,159.466,1190,16
2024-02-07,159.463,159.491,159.374,159.491,2305,16
2024-02-07,159.492,159.536,159.481,159.516,1650,16
2024-02-07,159.519,159.56,159.501,159.534,1170,16
2024-02-07,159.533,159.565,159.52,159.557,856,16
2024-02-07,159.558,159.596,159.551,159.569,637,16
2024-02-07,159.567,159.621,159.542,159.62,822,16
2024-02-07,159.619,159.649,159.607,159.607,897,16
2024-02-07,159.608,159.61,159.561,159.568,595,16
2024-02-07,159.569,159.616,159.567,159.579,480,16
2024-02-07,159.579,159.602,159.55,159.593,468,16
2024-02-07,159.593,159.634,159.584,159.605,1011,16
2024-02-07,159.608,159.642,159.599,159.626,858,16
2024-02-07,159.625,159.65,159.625,159.641,250,16
2024-02-07,159.641,159.646,159.614,159.635,327,16
2024-02-07,159.636,159.65,159.606,159.607,317,16
2024-02-07,159.605,159.637,159.597,159.611,463,16
2024-02-08,159.573,159.573,159.447,159.493,74,93
2024-02-08,159.494,159.501,159.433,159.493,195,109
2024-02-08,159.491,159.499,159.469,159.474,341,65
2024-02-08,159.474,159.497,159.452,159.466,457,52
2024-02-08,159.465,159.52,159.458,159.518,360,52
2024-02-08,159.517,159.523,159.483,159.501,438,52
2024-02-08,159.496,159.546,159.493,159.535,417,16
2024-02-08,159.533,159.581,159.53,159.577,377,16
2024-02-08,159.577,159.585,159.505,159.539,1066,16
2024-02-08,159.541,159.579,159.534,159.565,731,16
2024-02-08,159.564,159.566,159.479,159.541,1215,16
2024-02-08,159.541,159.588,159.523,159.58,1504,16
2024-02-08,159.581,159.6,159.517,159.529,1043,16
2024-02-08,159.528,159.583,159.525,159.555,624,16
2024-02-08,159.555,159.799,159.464,159.761,2867,16
2024-02-08,159.761,159.909,159.685,159.844,2215,16
2024-02-08,159.845,159.93,159.845,159.913,2163,16
2024-02-08,159.912,159.998,159.907,159.99,1527,16
2024-02-08,159.989,160.02,159.942,159.969,1174,16
2024-02-08,159.969,159.987,159.899,159.974,1130,16
2024-02-08,159.973,159.979,159.924,159.943,789,16
2024-02-08,159.942,159.998,159.913,159.967,660,16
2024-02-08,159.967,159.971,159.922,159.949,839,16
2024-02-08,159.95,159.974,159.923,159.966,566,16
2024-02-08,159.966,160.003,159.961,159.992,406,16
2024-02-08,159.992,160.073,159.99,160.064,876,16
2024-02-08,160.065,160.121,160.057,160.072,767,16
2024-02-08,160.073,160.089,160.048,160.07,782,16
2024-02-08,160.072,160.156,160.045,160.148,1007,16
2024-02-08,160.149,160.205,160.128,160.169,1030,16
2024-02-08,160.169,160.219,160.168,160.189,932,16
2024-02-08,160.191,160.291,160.19,160.22,1447,16
2024-02-08,160.216,160.296,160.215,160.285,1105,16
2024-02-08,160.283,160.324,160.278,160.319,697,16
2024-02-08,160.32,160.35,160.288,160.312,799,16
2024-02-08,160.312,160.418,160.312,160.394,1237,16
2024-02-08,160.397,160.458,160.363,160.402,2058,16
2024-02-08,160.402,160.468,160.376,160.43,2055,16
2024-02-08,160.431,160.477,160.381,160.391,1481,16
2024-02-08,160.39,160.412,160.302,160.343,1762,16
2024-02-08,160.34,160.436,160.319,160.433,2023,16
2024-02-08,160.434,160.446,160.308,160.364,2298,16
2024-02-08,160.363,160.384,160.26,160.32,2283,16
2024-02-08,160.319,160.34,160.287,160.326,2139,16
2024-02-08,160.326,160.341,160.156,160.228,1997,16
2024-02-08,160.229,160.294,160.204,160.283,1665,16
2024-02-08,160.284,160.398,160.274,160.369,1608,16
2024-02-08,160.367,160.41,160.321,160.409,1784,16
2024-02-08,160.409,160.495,160.409,160.437,1109,16
2024-02-08,160.435,160.438,160.365,160.419,1348,16
2024-02-08,160.418,160.557,160.4,160.505,2799,16
2024-02-08,160.505,160.68,160.502,160.615,2418,16
2024-02-08,160.615,160.671,160.606,160.618,1863,16
2024-02-08,160.618,160.664,160.56,160.588,1656,16
2024-02-08,160.589,160.62,160.441,160.507,1867,16
2024-02-08,160.506,160.575,160.478,160.549,1767,16
2024-02-08,160.55,160.611,160.49,160.495,2594,16
2024-02-08,160.494,160.57,160.441,160.546,2099,16
2024-02-08,160.547,160.609,160.48,160.561,2353,16
2024-02-08,160.562,160.6,160.521,160.555,1894,16
2024-02-08,160.556,160.611,160.484,160.495,1874,16
2024-02-08,160.496,160.536,160.396,160.441,2133,16
2024-02-08,160.441,160.698,160.413,160.54,4268,16
2024-02-08,160.54,160.582,160.483,160.513,3207,16
2024-02-08,160.512,160.552,160.444,160.462,2255,16
2024-02-08,160.462,160.619,160.462,160.574,1881,16
2024-02-08,160.574,160.695,160.559,160.677,2637,16
2024-02-08,160.678,160.706,160.626,160.683,2833,16
2024-02-08,160.681,160.718,160.622,160.637,2490,16
2024-02-08,160.638,160.751,160.61,160.737,1653,16
2024-02-08,160.738,160.78,160.636,160.774,2433,16
2024-02-08,160.774,160.82,160.719,160.815,2788,16
2024-02-08,160.816,160.841,160.766,160.775,1713,16
2024-02-08,160.774,160.869,160.752,160.775,1737,16
2024-02-08,160.776,160.822,160.755,160.799,1415,16
2024-02-08,160.799,160.859,160.757,160.794,1498,16
2024-02-08,160.794,160.876,160.793,160.815,1430,16
2024-02-08,160.814,160.878,160.793,160.872,870,16
2024-02-08,160.871,160.921,160.87,160.892,1179,16
2024-02-08,160.893,160.955,160.887,160.927,1323,16
2024-02-08,160.925,160.933,160.8,160.878,2512,16
2024-02-08,160.878,160.954,160.863,160.95,1675,16
2024-02-08,160.951,160.97,160.911,160.926,724,16
2024-02-08,160.925,160.961,160.915,160.943,502,16
2024-02-08,160.945,160.949,160.88,160.933,918,16
2024-02-08,160.932,160.971,160.924,160.966,1163,16
2024-02-08,160.966,160.97,160.922,160.95,642,16
2024-02-08,160.949,160.969,160.93,160.969,654,16
2024-02-08,160.969,160.987,160.955,160.967,713,16
2024-02-08,160.966,160.994,160.957,160.983,756,16
2024-02-08,160.983,160.992,160.949,160.957,919,16
2024-02-08,160.958,160.969,160.918,160.926,939,16
2024-02-08,160.924,160.953,160.878,160.928,663,16
2024-02-08,160.928,160.938,160.917,160.924,217,16
2024-02-08,160.924,160.961,160.911,160.933,145,16
2024-02-08,160.929,160.964,160.92,160.922,215,16
2024-02-09,160.901,160.901,160.84,160.864,57,81
2024-02-09,160.87,160.888,160.841,160.882,111,91
2024-02-09,160.882,160.901,160.844,160.878,346,52
2024-02-09,160.878,160.899,160.843,160.854,502,52
2024-02-09,160.852,160.887,160.817,160.825,453,52
2024-02-09,160.825,160.866,160.823,160.853,231,52
2024-02-09,160.853,160.881,160.846,160.853,570,16
